1
24416,BISKUPIN,pętla,0,
24414,Spółdzielcza,Olszewskiego,1,
24412,Piramowicza,Olszewskiego,1,
24410,Chełmońskiego,Olszewskiego,1,
24408,Tramwajowa,Wróblewskiego,1,
24404,ZOO,Wróblewskiego,1,
24402,Hala Stulecia,Wróblewskiego,1,
20818,Kliniki,Skłodowskiej-Curie,2,
20816,PL. GRUNWALDZKI,Skłodowskiej-Curie,2,
20854,Piastowska,Piastowska,2,
20852,Prusa,Nowowiejska,2,
20670,Wyszyńskiego,Nowowiejska,2,
20628,Nowowiejska,Jedności Narodowej,2,
20684,Słowiańska,Słowiańska,2,
2,Zajezdnia OŁBIN,Słowiańska,0
