23
24416,BISKUPIN,pętla,0,
24414,Spółdzielcza,Olszewskiego,1,
24412,Piramowicza,Olszewskiego,1,
24410,Chełmońskiego,Olszewskiego,1,
24408,Tramwajowa,Wróblewskiego,1,
24404,ZOO,Wróblewskiego,1,
24402,Hala Stulecia,Wróblewskiego,1,
20818,Kliniki,Skłodowskiej-Curie,2,
20816,PL. GRUNWALDZKI,Skłodowskiej-Curie,2,
20854,Piastowska,Piastowska,2,
20852,Prusa,Nowowiejska,2,
20670,Wyszyńskiego,Nowowiejska,2,
20636,Nowowiejska,Nowowiejska,2,
20631,Daszyńskiego,Jedności Narodowej,1,
20629,Mosty Warszawskie,Jedności Narodowej,1,
24002,KROMERA,Toruńska,0
