23
1,Zajezdnia GAJ,Kamienna,0,
21036,Uniwersytet Ekonomiczny,Kamienna,1,
11036,Sanocka,Ślężna,1,
21002,DWORZEC AUTOBUSOWY,Borowska,2,
20268,DWORZEC GŁÓWNY,Peronowa,3,
10222,Wzgórze Partyzantów,Kołłątaja,2,
10021,GALERIA DOMINIKAŃSKA,Św. Katarzyny,2,
10027,pl. Nowy Targ,Św. Katarzyny,1,
10023,Hala Targowa,Piaskowa,1,
20621,pl. Bema,Bema,2,
20623,Na Szańcach,Bema,1,
20625,Jedności Narodowej,Poniatowskiego,1,
20627,Nowowiejska,Jedności Narodowej,2,
20631,Daszyńskiego,Jedności Narodowej,1,
20629,Mosty Warszawskie,Jedności Narodowej,1,
24002,KROMERA,Toruńska,0
