32
12610,KOZANÓW (Dokerska),Dokerska,0,
12608,Kozanowska,Dokerska,1,
12606,Modra,Pilczycka,1,
12604,Pilczycka (Anima),Pilczycka,1,
12602,Kolista,Pilczycka,1,
12206,Kwiska,Legnicka,3,
12204,Małopanewska,Legnicka,1,
12202,Niedźwiedzia,Legnicka,1,
10408,ZACHODNIA (Stacja kolejowa),Legnicka,2,
10406,pl. Strzegomski (Muzeum Współczesne),Legnicka,2,
10404,Młodych Techników,Legnicka,1,
10402,PL. JANA PAWŁA II,Legnicka,2,
10274,pl. Orląt Lwowskich,Piłsudskiego,2,
10272,pl. Legionów,Piłsudskiego,2,
10270,Arkady (Capitol),Piłsudskiego,2,
11001,DWORZEC AUTOBUSOWY,Borowska,3,
21005,Joannitów,Gliniana,2,
21007,Gajowa,Gliniana,1,
21009,Prudnicka,Hubska,2,
21011,Kamienna,Bardzka,2,
21023,BARDZKA,Bardzka,2,
21025,Krynicka,Bardzka,1,
21027,Morwowa,Świeradowska,2,
21029,Świeradowska,Świeradowska,1,
21037,GAJ,Świeradowska,0
