9
24214,SĘPOLNO,pętla,0,
24212,Godebskiego (AWF Wrocław),Mickiewicza,1,
24210,8 Maja,Mickiewicza,1,
24208,Stadion Olimpijski,Paderewskiego,1,
24206,Karłowicza,Różyckiego,1,
24204,Chopina,Różyckiego,1,
24202,Kochanowskiego,Różyckiego,2,
20808,Grunwaldzka,Grunwaldzka,1,
20806,Piastowska,Sienkiewicza,1,
20804,Górnickiego,Sienkiewicza,1,
20802,Ogród Botaniczny,Sienkiewicza,1,
20621,pl. Bema,Bema,2,
20623,Na Szańcach,Bema,1,
20625,Jedności Narodowej,Poniatowskiego,1,
20684,Słowiańska,Słowiańska,2,
2,Zajezdnia OŁBIN,Słowiańska,0
