5
25014,KSIĘŻE MAŁE,pętla,0,
25012,Głubczycka,Opolska,1,
25010,Karwińska,Krakowska,1,
25008,Park Wschodni,Krakowska,1,
25006,Armii Krajowej,Krakowska,1,
25004,KRAKOWSKA (Centrum handlowe),Krakowska,1,
25002,Krakowska,Krakowska,1,
20206,Na Niskich Łąkach,Krakowska,2,
20204,pl. Zgody,Traugutta,1,
20202,pl. Wróblewskiego,Traugutta,3,
10032,GALERIA DOMINIKAŃSKA,Oławska,3,
10221,Wzgórze Partyzantów,Piotra Skargi,2,
10223,DWORZEC GŁÓWNY,Kołłątaja,2,
10269,Arkady (Capitol),Piłsudskiego,3,
10271,pl. Legionów,Piłsudskiego,2,
10245,Grabiszyńska,Grabiszyńska,2,
11401,Pereca,Grabiszyńska,1,
11403,Stalowa,Grabiszyńska,2,
11405,pl. Srebrny,Grabiszyńska,1,
11601,Bzowa (Centrum Zajezdnia),Grabiszyńska,1,
11603,Hutmen,Grabiszyńska,1,
11605,FAT,Grabiszyńska,2,
11607,Fiołkowa,Grabiszyńska,1,
11609,GRABISZYŃSKA (Cmentarz),Grabiszyńska,1,
11613,GRABISZYŃSKA (Cmentarz II),Grabiszyńska,1,
11611,OPORÓW,pętla,0
