33
24214,SĘPOLNO,pętla,0,
24212,Godebskiego (AWF Wrocław),Mickiewicza,1,
24210,8 Maja,Mickiewicza,1,
24208,Stadion Olimpijski,Paderewskiego,1,
24206,Karłowicza,Różyckiego,1,
24204,Chopina,Różyckiego,1,
24202,Kochanowskiego,Różyckiego,2,
20826,Bujwida,pl. Grunwaldzki,2,
20820,PL. GRUNWALDZKI,Rondo Reagana,2,
20822,most Grunwaldzki,pl. Grunwaldzki,1,
20292,Urząd Wojewódzki,pl. Powstańców Warszawy,2,
10032,GALERIA DOMINIKAŃSKA,Oławska,2,
10001,Świdnicka,Kazimierza Wlk.,2,
10003,Rynek,Kazimierza Wlk.,3,
10401,PL. JANA PAWŁA II,Legnicka,2,
10403,Młodych Techników,Legnicka,2,
10405,pl. Strzegomski (Muzeum Współczesne),Legnicka,1,
10407,ZACHODNIA (Stacja kolejowa),Legnicka,2,
12201,Niedźwiedzia,Legnicka,2,
12203,Małopanewska,Legnicka,1,
12205,Kwiska,Legnicka,1,
12401,DH Astra,Lotnicza,2,
12403,Park Zachodni,Lotnicza,1,
12405,Bajana,Lotnicza,1,
12407,Metalowców,Lotnicza,1,
12409,PILCZYCE,Lotnicza,0
